#number of points averaged per size parameter = 4999
#   x        qext          qsca q         back            gsca           qp180
2.5400   1.804968461    3.606690115    4.678438358    0.213152172    0.103224365
2.5410   1.804457467    3.606040082    4.673732294    0.213303362    0.103139119
2.5420   1.803947717    3.605393891    4.668978277    0.213455311    0.103052675
2.5430   1.803439228    3.604751559    4.664176398    0.213608015    0.102965033
2.5440   1.802932017    3.604113101    4.659326752    0.213761474    0.102876195
2.5450   1.802426100    3.603478535    4.654429435    0.213915685    0.102786161
2.5460   1.801921494    3.602847875    4.649484540    0.214070646    0.102694934
2.5470   1.801418216    3.602221138    4.644492166    0.214226353    0.102602514
2.5480   1.800916282    3.601598339    4.639452409    0.214382806    0.102508902
2.5490   1.800415708    3.600979494    4.634365367    0.214540001    0.102414101
2.5500   1.799916511    3.600364618    4.629231141    0.214697935    0.102318112
2.5510   1.799418708    3.599753725    4.624049830    0.214856608    0.102220936
2.5520   1.798922313    3.599146832    4.618821535    0.215016015    0.102122574
2.5530   1.798427344    3.598543952    4.613546358    0.215176154    0.102023029
2.5540   1.797933817    3.597945102    4.608224401    0.215337024    0.101922302
2.5550   1.797441748    3.597350294    4.602855768    0.215498621    0.101820394
2.5560   1.796951152    3.596759544    4.597440565    0.215660942    0.101717307
2.5570   1.796462046    3.596172866    4.591978895    0.215823985    0.101613044
2.5580   1.795974446    3.595590274    4.586470866    0.215987748    0.101507604
2.5590   1.795488367    3.595011782    4.580916585    0.216152227    0.101400992
2.5600   1.795003825    3.594437404    4.575316160    0.216317420    0.101293207
2.5610   1.794520835    3.593867154    4.569669700    0.216483324    0.101184252
2.5620   1.794039414    3.593301044    4.563977315    0.216649937    0.101074129
2.5630   1.793559576    3.592739090    4.558239115    0.216817254    0.100962840
2.5640   1.793081338    3.592181303    4.552455213    0.216985275    0.100850387
2.5650   1.792604715    3.591627697    4.546625721    0.217153994    0.100736772
2.5660   1.792129721    3.591078285    4.540750753    0.217323411    0.100621996
2.5670   1.791656373    3.590533079    4.534830423    0.217493521    0.100506062
2.5680   1.791184685    3.589992093    4.528864847    0.217664323    0.100388971
2.5690   1.790714672    3.589455338    4.522854141    0.217835812    0.100270727
2.5700   1.790246350    3.588922828    4.516798422    0.218007985    0.100151331
2.5710   1.789779734    3.588394574    4.510697809    0.218180841    0.100030785
2.5720   1.789314838    3.587870589    4.504552420    0.218354375    0.099909092
2.5730   1.788851677    3.587350884    4.498362376    0.218528584    0.099786253
2.5740   1.788390266    3.586835470    4.492127797    0.218703465    0.099662272
2.5750   1.787930620    3.586324361    4.485848807    0.218879016    0.099537150
2.5760   1.787472754    3.585817567    4.479525526    0.219055233    0.099410890
2.5770   1.787016681    3.585315099    4.473158080    0.219232112    0.099283494
2.5780   1.786562416    3.584816968    4.466746592    0.219409650    0.099154965
2.5790   1.786109975    3.584323186    4.460291189    0.219587845    0.099025305
2.5800   1.785659370    3.583833764    4.453791997    0.219766692    0.098894516
2.5810   1.785210617    3.583348711    4.447249144    0.219946189    0.098762602
2.5820   1.784763729    3.582868039    4.440662757    0.220126331    0.098629564
2.5830   1.784318721    3.582391758    4.434032968    0.220307116    0.098495406
2.5840   1.783875607    3.581919878    4.427359905    0.220488541    0.098360131
2.5850   1.783434400    3.581452409    4.420643700    0.220670600    0.098223739
2.5860   1.782995115    3.580989362    4.413884485    0.220853292    0.098086236
2.5870   1.782557766    3.580530745    4.407082395    0.221036613    0.097947623
2.5880   1.782122365    3.580076568    4.400237562    0.221220559    0.097807902
2.5890   1.781688927    3.579626842    4.393350122    0.221405126    0.097667078
2.5900   1.781257465    3.579181575    4.386420211    0.221590311    0.097525153
2.5910   1.780827994    3.578740776    4.379447966    0.221776110    0.097382129
2.5920   1.780400525    3.578304454    4.372433525    0.221962520    0.097238010
2.5930   1.779975073    3.577872619    4.365377028    0.222149536    0.097092799
2.5940   1.779551652    3.577445278    4.358278613    0.222337156    0.096946498
2.5950   1.779130273    3.577022441    4.351138423    0.222525375    0.096799111
2.5960   1.778710950    3.576604115    4.343956598    0.222714190    0.096650642
2.5970   1.778293697    3.576190309    4.336733282    0.222903597    0.096501092
2.5980   1.777878526    3.575781030    4.329468618    0.223093591    0.096350465
2.5990   1.777465450    3.575376288    4.322162751    0.223284170    0.096198765
2.6000   1.777054482    3.574976089    4.314815828    0.223475329    0.096045995
2.6010   1.776645634    3.574580440    4.307427994    0.223667064    0.095892157
2.6020   1.776238920    3.574189351    4.299999398    0.223859372    0.095737256
2.6030   1.775834352    3.573802826    4.292530188    0.224052248    0.095581294
2.6040   1.775431942    3.573420875    4.285020513    0.224245689    0.095424275
2.6050   1.775031702    3.573043503    4.277470526    0.224439690    0.095266203
2.6060   1.774633646    3.572670717    4.269880376    0.224634247    0.095107081
2.6070   1.774237785    3.572302524    4.262250217    0.224829357    0.094946913
2.6080   1.773844132    3.571938930    4.254580202    0.225025015    0.094785701
2.6090   1.773452698    3.571579942    4.246870487    0.225221218    0.094623450
2.6100   1.773063495    3.571225566    4.239121225    0.225417960    0.094460163
2.6110   1.772676536    3.570875808    4.231332575    0.225615238    0.094295844
2.6120   1.772291832    3.570530673    4.223504694    0.225813048    0.094130496
2.6130   1.771909395    3.570190166    4.215637740    0.226011386    0.093964124
2.6140   1.771529237    3.569854295    4.207731873    0.226210246    0.093796731
2.6150   1.771151369    3.569523063    4.199787252    0.226409626    0.093628321
2.6160   1.770775802    3.569196477    4.191804041    0.226609520    0.093458897
2.6170   1.770402548    3.568874540    4.183782402    0.226809924    0.093288464
2.6180   1.770031619    3.568557258    4.175722497    0.227010835    0.093117026
2.6190   1.769663026    3.568244635    4.167624491    0.227212247    0.092944586
2.6200   1.769296779    3.567936677    4.159488551    0.227414157    0.092771148
2.6210   1.768932890    3.567633386    4.151314842    0.227616559    0.092596717
2.6220   1.768571369    3.567334768    4.143103532    0.227819450    0.092421296
2.6230   1.768212229    3.567040826    4.134854790    0.228022825    0.092244890
2.6240   1.767855478    3.566751565    4.126568785    0.228226680    0.092067503
2.6250   1.767501129    3.566466987    4.118245688    0.228431009    0.091889139
2.6260   1.767149191    3.566187096    4.109885670    0.228635809    0.091709801
2.6270   1.766799676    3.565911897    4.101488904    0.228841075    0.091529495
2.6280   1.766452593    3.565641391    4.093055563    0.229046803    0.091348225
2.6290   1.766107953    3.565375582    4.084585822    0.229252987    0.091165995
2.6300   1.765765767    3.565114472    4.076079857    0.229459624    0.090982809
2.6310   1.765426044    3.564858065    4.067537844    0.229666708    0.090798672
2.6320   1.765088794    3.564606363    4.058959960    0.229874235    0.090613588
2.6330   1.764754028    3.564359368    4.050346385    0.230082200    0.090427561
2.6340   1.764421755    3.564117082    4.041697297    0.230290599    0.090240597
2.6350   1.764091985    3.563879508    4.033012879    0.230499427    0.090052699
2.6360   1.763764729    3.563646647    4.024293310    0.230708678    0.089863872
2.6370   1.763439994    3.563418501    4.015538774    0.230918350    0.089674121
2.6380   1.763117792    3.563195071    4.006749455    0.231128435    0.089483451
2.6390   1.762798131    3.562976359    3.997925537    0.231338931    0.089291865
2.6400   1.762481020    3.562762365    3.989067206    0.231549831    0.089099370
2.6410   1.762166470    3.562553092    3.980174648    0.231761132    0.088905969
2.6420   1.761854489    3.562348539    3.971248051    0.231972828    0.088711667
2.6430   1.761545086    3.562148708    3.962287604    0.232184914    0.088516470
2.6440   1.761238270    3.561953598    3.953293498    0.232397386    0.088320382
2.6450   1.760934050    3.561763211    3.944265921    0.232610238    0.088123407
2.6460   1.760632435    3.561577546    3.935205067    0.232823466    0.087925551
2.6470   1.760333433    3.561396603    3.926111127    0.233037065    0.087726819
2.6480   1.760037053    3.561220383    3.916984296    0.233251029    0.087527216
2.6490   1.759743303    3.561048884    3.907824769    0.233465354    0.087326747
2.6500   1.759452193    3.560882107    3.898632741    0.233680035    0.087125416
2.6510   1.759163729    3.560720050    3.889408409    0.233895067    0.086923230
2.6520   1.758877921    3.560562713    3.880151971    0.234110444    0.086720192
2.6530   1.758594776    3.560410095    3.870863626    0.234326162    0.086516309
2.6540   1.758314303    3.560262194    3.861543573    0.234542215    0.086311585
2.6550   1.758036509    3.560119009    3.852192014    0.234758599    0.086106026
2.6560   1.757761402    3.559980540    3.842809150    0.234975308    0.085899637
2.6570   1.757488989    3.559846783    3.833395184    0.235192337    0.085692423
2.6580   1.757219279    3.559717737    3.823950320    0.235409681    0.085484390
2.6590   1.756952279    3.559593400    3.814474763    0.235627335    0.085275542
2.6600   1.756687996    3.559473770    3.804968719    0.235845294    0.085065886
2.6610   1.756426437    3.559358844    3.795432394    0.236063552    0.084855427
2.6620   1.756167610    3.559248620    3.785865997    0.236282104    0.084644170
2.6630   1.755911522    3.559143096    3.776269737    0.236500946    0.084432120
2.6640   1.755658180    3.559042267    3.766643823    0.236720071    0.084219284
2.6650   1.755407590    3.558946132    3.756988466    0.236939475    0.084005667
2.6660   1.755159760    3.558854687    3.747303878    0.237159152    0.083791274
2.6670   1.754914696    3.558767928    3.737590272    0.237379097    0.083576111
2.6680   1.754672405    3.558685852    3.727847862    0.237599305    0.083360184
2.6690   1.754432892    3.558608456    3.718076863    0.237819771    0.083143498
2.6700   1.754196166    3.558535734    3.708277490    0.238040488    0.082926060
2.6710   1.753962231    3.558467684    3.698449961    0.238261452    0.082707874
2.6720   1.753731094    3.558404301    3.688594493    0.238482658    0.082488947
2.6730   1.753502761    3.558345580    3.678711306    0.238704099    0.082269284
2.6740   1.753277239    3.558291518    3.668800619    0.238925771    0.082048892
2.6750   1.753054532    3.558242108    3.658862652    0.239147669    0.081827776
2.6760   1.752834646    3.558197347    3.648897628    0.239369786    0.081605942
2.6770   1.752617588    3.558157228    3.638905770    0.239592118    0.081383396
2.6780   1.752403363    3.558121748    3.628887301    0.239814659    0.081160145
2.6790   1.752191976    3.558090900    3.618842446    0.240037403    0.080936193
2.6800   1.751983433    3.558064678    3.608771431    0.240260346    0.080711547
2.6810   1.751777738    3.558043077    3.598674482    0.240483481    0.080486214
2.6820   1.751574897    3.558026092    3.588551827    0.240706804    0.080260199
2.6830   1.751374915    3.558013715    3.578403695    0.240930308    0.080033508
2.6840   1.751177797    3.558005941    3.568230316    0.241153989    0.079806147
2.6850   1.750983547    3.558002762    3.558031919    0.241377840    0.079578124
2.6860   1.750792171    3.558004173    3.547808737    0.241601857    0.079349443
2.6870   1.750603672    3.558010166    3.537561001    0.241826033    0.079120111
2.6880   1.750418056    3.558020735    3.527288946    0.242050363    0.078890135
2.6890   1.750235326    3.558035873    3.516992806    0.242274843    0.078659520
2.6900   1.750055487    3.558055571    3.506672816    0.242499465    0.078428274
2.6910   1.749878544    3.558079823    3.496329213    0.242724225    0.078196402
2.6920   1.749704499    3.558108621    3.485962233    0.242949117    0.077963910
2.6930   1.749533357    3.558141956    3.475572115    0.243174136    0.077730806
2.6940   1.749365122    3.558179822    3.465159098    0.243399275    0.077497095
2.6950   1.749199798    3.558222210    3.454723423    0.243624530    0.077262784
2.6960   1.749037388    3.558269111    3.444265329    0.243849894    0.077027880
2.6970   1.748877895    3.558320516    3.433785060    0.244075363    0.076792389
2.6980   1.748721323    3.558376418    3.423282857    0.244300930    0.076556317
2.6990   1.748567676    3.558436808    3.412758966    0.244526590    0.076319672
2.7000   1.748416955    3.558501676    3.402213629    0.244752337    0.076082459
2.7010   1.748269165    3.558571012    3.391647094    0.244978166    0.075844686
2.7020   1.748124309    3.558644809    3.381059606    0.245204072    0.075606358
2.7030   1.747982388    3.558723056    3.370451414    0.245430047    0.075367484
2.7040   1.747843407    3.558805743    3.359822764    0.245656088    0.075128068
2.7050   1.747707366    3.558892861    3.349173908    0.245882187    0.074888119
2.7060   1.747574270    3.558984399    3.338505094    0.246108341    0.074647642
2.7070   1.747444120    3.559080348    3.327816574    0.246334542    0.074406645
2.7080   1.747316918    3.559180697    3.317108600    0.246560785    0.074165135
2.7090   1.747192667    3.559285435    3.306381425    0.246787065    0.073923117
2.7100   1.747071369    3.559394552    3.295635301    0.247013376    0.073680599
2.7110   1.746953025    3.559508037    3.284870485    0.247239712    0.073437589
2.7120   1.746837637    3.559625878    3.274087231    0.247466068    0.073194092
2.7130   1.746725207    3.559748065    3.263285796    0.247692438    0.072950116
2.7140   1.746615737    3.559874586    3.252466437    0.247918817    0.072705667
2.7150   1.746509229    3.560005430    3.241629411    0.248145198    0.072460752
2.7160   1.746405682    3.560140585    3.230774978    0.248371576    0.072215380
2.7170   1.746305099    3.560280039    3.219903398    0.248597945    0.071969555
2.7180   1.746207481    3.560423779    3.209014931    0.248824300    0.071723286
2.7190   1.746112828    3.560571795    3.198109839    0.249050635    0.071476580
2.7200   1.746021142    3.560724073    3.187188383    0.249276944    0.071229443
2.7210   1.745932424    3.560880600    3.176250827    0.249503222    0.070981883
2.7220   1.745846673    3.561041365    3.165297436    0.249729463    0.070733906
2.7230   1.745763891    3.561206354    3.154328472    0.249955662    0.070485521
2.7240   1.745684078    3.561375554    3.143344203    0.250181812    0.070236733
2.7250   1.745607234    3.561548952    3.132344894    0.250407908    0.069987550
2.7260   1.745533359    3.561726535    3.121330813    0.250633944    0.069737980
2.7270   1.745462454    3.561908289    3.110302228    0.250859915    0.069488029
2.7280   1.745394519    3.562094200    3.099259407    0.251085816    0.069237705
2.7290   1.745329553    3.562284255    3.088202619    0.251311639    0.068987015
2.7300   1.745267555    3.562478440    3.077132136    0.251537381    0.068735965
2.7310   1.745208527    3.562676740    3.066048229    0.251763034    0.068484565
2.7320   1.745152466    3.562879141    3.054951168    0.251988594    0.068232820
2.7330   1.745099373    3.563085629    3.043841227    0.252214055    0.067980737
2.7340   1.745049247    3.563296189    3.032718679    0.252439411    0.067728326
2.7350   1.745002086    3.563510805    3.021583799    0.252664657    0.067475591
2.7360   1.744957891    3.563729464    3.010436860    0.252889786    0.067222542
2.7370   1.744916659    3.563952150    2.999278139    0.253114794    0.066969185
2.7380   1.744878389    3.564178848    2.988107913    0.253339675    0.066715528
2.7390   1.744843081    3.564409542    2.976926457    0.253564423    0.066461577
2.7400   1.744810733    3.564644217    2.965734050    0.253789032    0.066207341
2.7410   1.744781343    3.564882856    2.954530970    0.254013497    0.065952828
2.7420   1.744754909    3.565125445    2.943317497    0.254237812    0.065698043
2.7430   1.744731430    3.565371967    2.932093911    0.254461973    0.065442995
2.7440   1.744710904    3.565622405    2.920860491    0.254685972    0.065187691
2.7450   1.744693329    3.565876744    2.909617519    0.254909805    0.064932139
2.7460   1.744678702    3.566134966    2.898365278    0.255133466    0.064676346
2.7470   1.744667022    3.566397056    2.887104049    0.255356949    0.064420320
2.7480   1.744658286    3.566662996    2.875834116    0.255580249    0.064164068
2.7490   1.744652491    3.566932769    2.864555763    0.255803361    0.063907598
2.7500   1.744649634    3.567206359    2.853269274    0.256026279    0.063650917
2.7510   1.744649714    3.567483747    2.841974935    0.256248996    0.063394032
2.7520   1.744652727    3.567764916    2.830673031    0.256471509    0.063136952
2.7530   1.744658671    3.568049850    2.819363849    0.256693811    0.062879684
2.7540   1.744667541    3.568338529    2.808047676    0.256915897    0.062622235
2.7550   1.744679336    3.568630937    2.796724799    0.257137761    0.062364613
2.7560   1.744694051    3.568927055    2.785395507    0.257359399    0.062106826
2.7570   1.744711683    3.569226865    2.774060089    0.257580803    0.061848881
2.7580   1.744732229    3.569530348    2.762718834    0.257801970    0.061590786
2.7590   1.744755684    3.569837486    2.751372032    0.258022893    0.061332548
2.7600   1.744782046    3.570148261    2.740019973    0.258243567    0.061074175
2.7610   1.744811310    3.570462654    2.728662949    0.258463987    0.060815676
2.7620   1.744843472    3.570780645    2.717301252    0.258684147    0.060557056
2.7630   1.744878528    3.571102216    2.705935173    0.258904042    0.060298324
2.7640   1.744916474    3.571427348    2.694565006    0.259123667    0.060039488
2.7650   1.744957305    3.571756020    2.683191043    0.259343016    0.059780555
2.7660   1.745001017    3.572088215    2.671813578    0.259562084    0.059521534
2.7670   1.745047605    3.572423911    2.660432907    0.259780865    0.059262431
2.7680   1.745097064    3.572763089    2.649049323    0.259999355    0.059003254
2.7690   1.745149391    3.573105730    2.637663121    0.260217547    0.058744011
2.7700   1.745204578    3.573451813    2.626274598    0.260435437    0.058484710
2.7710   1.745262623    3.573801318    2.614884050    0.260653019    0.058225358
2.7720   1.745323518    3.574154225    2.603491774    0.260870289    0.057965963
2.7730   1.745387260    3.574510513    2.592098066    0.261087240    0.057706533
2.7740   1.745453842    3.574870161    2.580703224    0.261303868    0.057447076
2.7750   1.745523260    3.575233150    2.569307546    0.261520167    0.057187599
2.7760   1.745595506    3.575599458    2.557911331    0.261736132    0.056928109
2.7770   1.745670576    3.575969063    2.546514877    0.261951758    0.056668615
2.7780   1.745748464    3.576341946    2.535118484    0.262167041    0.056409125
2.7790   1.745829164    3.576718084    2.523722451    0.262381973    0.056149645
2.7800   1.745912669    3.577097456    2.512327079    0.262596552    0.055890184
2.7810   1.745998973    3.577480041    2.500932667    0.262810770    0.055630750
2.7820   1.746088070    3.577865817    2.489539517    0.263024625    0.055371350
2.7830   1.746179954    3.578254762    2.478147930    0.263238109    0.055111992
2.7840   1.746274617    3.578646855    2.466758207    0.263451219    0.054852683
2.7850   1.746372054    3.579042073    2.455370649    0.263663948    0.054593431
2.7860   1.746472256    3.579440394    2.443985560    0.263876293    0.054334245
2.7870   1.746575219    3.579841795    2.432603241    0.264088248    0.054075131
2.7880   1.746680933    3.580246256    2.421223995    0.264299808    0.053816098
2.7890   1.746789393    3.580653751    2.409848126    0.264510969    0.053557153
2.7900   1.746900590    3.581064261    2.398475936    0.264721724    0.053298304
2.7910   1.747014518    3.581477760    2.387107729    0.264932070    0.053039558
2.7920   1.747131170    3.581894227    2.375743809    0.265142002    0.052780924
2.7930   1.747250536    3.582313638    2.364384480    0.265351514    0.052522408
2.7940   1.747372610    3.582735971    2.353030046    0.265560601    0.052264019
2.7950   1.747497384    3.583161202    2.341680813    0.265769260    0.052005765
2.7960   1.747624850    3.583589307    2.330337084    0.265977484    0.051747652
2.7970   1.747754999    3.584020264    2.318999165    0.266185270    0.051489689
2.7980   1.747887825    3.584454048    2.307667361    0.266392612    0.051231884
2.7990   1.748023317    3.584890636    2.296341977    0.266599506    0.050974244
2.8000   1.748161469    3.585330004    2.285023319    0.266805947    0.050716776
2.8010   1.748302271    3.585772128    2.273711693    0.267011930    0.050459489
2.8020   1.748445714    3.586216984    2.262407403    0.267217450    0.050202389
2.8030   1.748591791    3.586664548    2.251110758    0.267422504    0.049945486
2.8040   1.748740493    3.587114796    2.239822061    0.267627086    0.049688785
2.8050   1.748891809    3.587567702    2.228541621    0.267831191    0.049432296
2.8060   1.749045732    3.588023244    2.217269743    0.268034816    0.049176025
2.8070   1.749202252    3.588481395    2.206006733    0.268237955    0.048919980
2.8080   1.749361360    3.588942132    2.194752898    0.268440604    0.048664169
2.8090   1.749523046    3.589405430    2.183508545    0.268642758    0.048408599
2.8100   1.749687301    3.589871263    2.172273980    0.268844414    0.048153279
2.8110   1.749854116    3.590339607    2.161049510    0.269045565    0.047898214
2.8120   1.750023480    3.590810437    2.149835442    0.269246209    0.047643414
2.8130   1.750195385    3.591283727    2.138632082    0.269446341    0.047388886
2.8140   1.750369819    3.591759452    2.127439738    0.269645956    0.047134636
2.8150   1.750546773    3.592237587    2.116258716    0.269845049    0.046880674
2.8160   1.750726237    3.592718106    2.105089323    0.270043617    0.046627005
2.8170   1.750908201    3.593200984    2.093931865    0.270241655    0.046373638
2.8180   1.751092654    3.593686195    2.082786649    0.270439159    0.046120581
2.8190   1.751279586    3.594173713    2.071653983    0.270636125    0.045867840
2.8200   1.751468987    3.594663512    2.060534172    0.270832548    0.045615424
2.8210   1.751660845    3.595155567    2.049427523    0.271028425    0.045363339
2.8220   1.751855150    3.595649851    2.038334342    0.271223750    0.045111593
2.8230   1.752051891    3.596146339    2.027254936    0.271418520    0.044860194
2.8240   1.752251058    3.596645004    2.016189612    0.271612731    0.044609149
2.8250   1.752452639    3.597145819    2.005138674    0.271806379    0.044358465
2.8260   1.752656622    3.597648759    1.994102430    0.271999459    0.044108150
2.8270   1.752862998    3.598153797    1.983081185    0.272191968    0.043858210
2.8280   1.753071754    3.598660906    1.972075244    0.272383901    0.043608655
2.8290   1.753282879    3.599170060    1.961084913    0.272575255    0.043359490
2.8300   1.753496361    3.599681233    1.950110498    0.272766025    0.043110724
2.8310   1.753712189    3.600194396    1.939152304    0.272956208    0.042862362
2.8320   1.753930352    3.600709525    1.928210635    0.273145799    0.042614414
2.8330   1.754150836    3.601226591    1.917285796    0.273334796    0.042366886
2.8340   1.754373631    3.601745567    1.906378092    0.273523193    0.042119785
2.8350   1.754598724    3.602266427    1.895487827    0.273710988    0.041873118
2.8360   1.754826104    3.602789144    1.884615305    0.273898176    0.041626894
2.8370   1.755055757    3.603313689    1.873760829    0.274084754    0.041381118
2.8380   1.755287672    3.603840037    1.862924703    0.274270718    0.041135798
2.8390   1.755521837    3.604368159    1.852107230    0.274456064    0.040890942
2.8400   1.755758238    3.604898029    1.841308713    0.274640788    0.040646557
2.8410   1.755996863    3.605429618    1.830529453    0.274824888    0.040402648
2.8420   1.756237700    3.605962900    1.819769755    0.275008359    0.040159225
2.8430   1.756480735    3.606497846    1.809029918    0.275191198    0.039916294
2.8440   1.756725957    3.607034430    1.798310245    0.275373401    0.039673861
2.8450   1.756973351    3.607572623    1.787611037    0.275554964    0.039431934
2.8460   1.757222905    3.608112397    1.776932593    0.275735885    0.039190521
2.8470   1.757474606    3.608653725    1.766275216    0.275916160    0.038949627
2.8480   1.757728441    3.609196579    1.755639203    0.276095786    0.038709260
2.8490   1.757984396    3.609740931    1.745024855    0.276274758    0.038469427
2.8500   1.758242457    3.610286753    1.734432471    0.276453074    0.038230135
2.8510   1.758502612    3.610834017    1.723862349    0.276630730    0.037991391
2.8520   1.758764847    3.611382694    1.713314787    0.276807724    0.037753202
2.8530   1.759029148    3.611932758    1.702790083    0.276984051    0.037515574
2.8540   1.759295501    3.612484179    1.692288534    0.277159709    0.037278514
2.8550   1.759563893    3.613036930    1.681810437    0.277334694    0.037042030
2.8560   1.759834310    3.613590981    1.671356087    0.277509004    0.036806128
2.8570   1.760106737    3.614146306    1.660925779    0.277682635    0.036570814
2.8580   1.760381162    3.614702875    1.650519810    0.277855584    0.036336097
2.8590   1.760657568    3.615260660    1.640138473    0.278027848    0.036101981
2.8600   1.760935943    3.615819633    1.629782063    0.278199423    0.035868475
2.8610   1.761216272    3.616379766    1.619450872    0.278370308    0.035635584
2.8620   1.761498541    3.616941029    1.609145193    0.278540499    0.035403316
2.8630   1.761782734    3.617503395    1.598865318    0.278709993    0.035171677
2.8640   1.762068839    3.618066834    1.588611539    0.278878787    0.034940673
2.8650   1.762356839    3.618631318    1.578384147    0.279046879    0.034710311
2.8660   1.762646721    3.619196819    1.568183431    0.279214265    0.034480598
2.8670   1.762938469    3.619763308    1.558009681    0.279380943    0.034251541
2.8680   1.763232069    3.620330757    1.547863186    0.279546910    0.034023145
2.8690   1.763527505    3.620899136    1.537744235    0.279712163    0.033795418
2.8700   1.763824764    3.621468417    1.527653113    0.279876700    0.033568365
2.8710   1.764123829    3.622038571    1.517590109    0.280040517    0.033341993
2.8720   1.764424686    3.622609570    1.507555508    0.280203613    0.033116308
2.8730   1.764727319    3.623181384    1.497549596    0.280365985    0.032891318
2.8740   1.765031713    3.623753985    1.487572657    0.280527630    0.032667027
2.8750   1.765337853    3.624327345    1.477624974    0.280688545    0.032443443
2.8760   1.765645724    3.624901434    1.467706831    0.280848729    0.032220572
2.8770   1.765955309    3.625476223    1.457818509    0.281008178    0.031998420
2.8780   1.766266594    3.626051684    1.447960291    0.281166891    0.031776993
2.8790   1.766579563    3.626627788    1.438132456    0.281324865    0.031556297
2.8800   1.766894199    3.627204506    1.428335285    0.281482097    0.031336339
2.8810   1.767210488    3.627781809    1.418569056    0.281638586    0.031117125
2.8820   1.767528414    3.628359668    1.408834047    0.281794328    0.030898660
2.8830   1.767847960    3.628938055    1.399130536    0.281949323    0.030680951
2.8840   1.768169111    3.629516940    1.389458798    0.282103567    0.030464004
2.8850   1.768491851    3.630096295    1.379819110    0.282257058    0.030247825
2.8860   1.768816163    3.630676091    1.370211745    0.282409795    0.030032419
2.8870   1.769142032    3.631256299    1.360636977    0.282561775    0.029817793
2.8880   1.769469442    3.631836890    1.351095078    0.282712996    0.029603953
2.8890   1.769798375    3.632417835    1.341586321    0.282863456    0.029390905
2.8900   1.770128817    3.632999106    1.332110976    0.283013153    0.029178654
2.8910   1.770460750    3.633580673    1.322669313    0.283162085    0.028967206
2.8920   1.770794159    3.634162509    1.313261601    0.283310250    0.028756567
2.8930   1.771129026    3.634744583    1.303888106    0.283457647    0.028546743
2.8940   1.771465335    3.635326867    1.294549097    0.283604274    0.028337739
2.8950   1.771803070    3.635909333    1.285244839    0.283750128    0.028129561
2.8960   1.772142215    3.636491952    1.275975597    0.283895207    0.027922215
2.8970   1.772482751    3.637074694    1.266741633    0.284039511    0.027715707
2.8980   1.772824664    3.637657531    1.257543212    0.284183038    0.027510041
2.8990   1.773167935    3.638240435    1.248380594    0.284325785    0.027305224
2.9000   1.773512549    3.638823377    1.239254040    0.284467751    0.027101261
2.9010   1.773858488    3.639406328    1.230163809    0.284608935    0.026898158
2.9020   1.774205735    3.639989259    1.221110160    0.284749335    0.026695919
2.9030   1.774554274    3.640572143    1.212093350    0.284888949    0.026494551
2.9040   1.774904088    3.641154949    1.203113634    0.285027776    0.026294058
2.9050   1.775255159    3.641737650    1.194171268    0.285165814    0.026094447
2.9060   1.775607470    3.642320218    1.185266506    0.285303063    0.025895722
2.9070   1.775961005    3.642902623    1.176399600    0.285439520    0.025697889
2.9080   1.776315746    3.643484837    1.167570801    0.285575185    0.025500952
2.9090   1.776671676    3.644066833    1.158780360    0.285710055    0.025304918
2.9100   1.777028777    3.644648581    1.150028525    0.285844130    0.025109790
2.9110   1.777387033    3.645230052    1.141315546    0.285977409    0.024915576
2.9120   1.777746426    3.645811220    1.132641667    0.286109890    0.024722278
2.9130   1.778106939    3.646392056    1.124007135    0.286241571    0.024529904
2.9140   1.778468555    3.646972530    1.115412194    0.286372453    0.024338456
2.9150   1.778831255    3.647552616    1.106857086    0.286502534    0.024147942
2.9160   1.779195023    3.648132285    1.098342054    0.286631812    0.023958365
2.9170   1.779559841    3.648711509    1.089867337    0.286760287    0.023769730
2.9180   1.779925692    3.649290260    1.081433175    0.286887958    0.023582042
2.9190   1.780292557    3.649868510    1.073039805    0.287014823    0.023395307
2.9200   1.780660420    3.650446231    1.064687465    0.287140882    0.023209529
2.9210   1.781029263    3.651023396    1.056376388    0.287266134    0.023024712
2.9220   1.781399068    3.651599975    1.048106809    0.287390578    0.022840862
2.9230   1.781769818    3.652175943    1.039878960    0.287514214    0.022657982
2.9240   1.782141495    3.652751270    1.031693072    0.287637039    0.022476079
2.9250   1.782514080    3.653325929    1.023549376    0.287759055    0.022295156
2.9260   1.782887557    3.653899894    1.015448099    0.287880259    0.022115218
2.9270   1.783261908    3.654473135    1.007389469    0.288000652    0.021936269
2.9280   1.783637115    3.655045626    0.999373711    0.288120232    0.021758315
2.9290   1.784013160    3.655617340    0.991401049    0.288238999    0.021581359
2.9300   1.784390025    3.656188248    0.983471706    0.288356953    0.021405405
2.9310   1.784767692    3.656758325    0.975585904    0.288474092    0.021230460
2.9320   1.785146145    3.657327542    0.967743862    0.288590417    0.021056525
2.9330   1.785525363    3.657895872    0.959945799    0.288705927    0.020883607
2.9340   1.785905331    3.658463289    0.952191932    0.288820621    0.020711709
2.9350   1.786286030    3.659029765    0.944482477    0.288934500    0.020540835
2.9360   1.786667441    3.659595274    0.936817647    0.289047562    0.020370990
2.9370   1.787049548    3.660159789    0.929197655    0.289159807    0.020202178
