#number of points averaged per size parameter = 4999
#   x       qext           qsca q          back             gsca            qp180
2.4320   1.7241787225    5.4928831754    8.3682006202    0.1576697613    0.1212332805
2.4330   1.7233098712    5.4903734975    8.3764038786    0.1576040998    0.1214075949
2.4340   1.7224359598    5.4878642162    8.3845197396    0.1575394828    0.1215807926
2.4350   1.7215570286    5.4853554179    8.3925481621    0.1574759151    0.1217528695
2.4360   1.7206731180    5.4828471888    8.4004891062    0.1574134014    0.1219238217
2.4370   1.7197842683    5.4803396150    8.4083425329    0.1573519464    0.1220936449
2.4380   1.7188905197    5.4778327820    8.4161084047    0.1572915548    0.1222623351
2.4390   1.7179919127    5.4753267752    8.4237866850    0.1572322314    0.1224298883
2.4400   1.7170884875    5.4728216796    8.4313773382    0.1571739807    0.1225963003
2.4410   1.7161802845    5.4703175800    8.4388803300    0.1571168074    0.1227615672
2.4420   1.7152673439    5.4678145608    8.4462956271    0.1570607160    0.1229256849
2.4430   1.7143497060    5.4653127063    8.4536231971    0.1570057112    0.1230886494
2.4440   1.7134274111    5.4628121004    8.4608630090    0.1569517975    0.1232504565
2.4450   1.7125004995    5.4603128266    8.4680150326    0.1568989794    0.1234111024
2.4460   1.7115690115    5.4578149682    8.4750792386    0.1568472613    0.1235705829
2.4470   1.7106329873    5.4553186082    8.4820555990    0.1567966478    0.1237288940
2.4480   1.7096924671    5.4528238295    8.4889440867    0.1567471432    0.1238860318
2.4490   1.7087474913    5.4503307143    8.4957446755    0.1566987520    0.1240419922
2.4500   1.7077980998    5.4478393448    8.5024573402    0.1566514786    0.1241967713
2.4510   1.7068443331    5.4453498028    8.5090820568    0.1566053272    0.1243503649
2.4520   1.7058862312    5.4428621700    8.5156188019    0.1565603023    0.1245027693
2.4530   1.7049238344    5.4403765275    8.5220675533    0.1565164081    0.1246539803
2.4540   1.7039571827    5.4378929563    8.5284282897    0.1564736488    0.1248039939
2.4550   1.7029863163    5.4354115371    8.5347009907    0.1564320288    0.1249528064
2.4560   1.7020112754    5.4329323502    8.5408856367    0.1563915521    0.1251004135
2.4570   1.7010320999    5.4304554757    8.5469822091    0.1563522231    0.1252468115
2.4580   1.7000488300    5.4279809935    8.5529906904    0.1563140459    0.1253919964
2.4590   1.6990615057    5.4255089829    8.5589110635    0.1562770246    0.1255359642
2.4600   1.6980701671    5.4230395232    8.5647433127    0.1562411632    0.1256787111
2.4610   1.6970748541    5.4205726933    8.5704874229    0.1562064659    0.1258202330
2.4620   1.6960756068    5.4181085718    8.5761433797    0.1561729367    0.1259605260
2.4630   1.6950724651    5.4156472371    8.5817111699    0.1561405797    0.1260995864
2.4640   1.6940654688    5.4131887671    8.5871907808    0.1561093987    0.1262374100
2.4650   1.6930546581    5.4107332396    8.5925822009    0.1560793978    0.1263739932
2.4660   1.6920400726    5.4082807320    8.5978854191    0.1560505809    0.1265093319
2.4670   1.6910217523    5.4058313215    8.6031004254    0.1560229519    0.1266434224
2.4680   1.6899997371    5.4033850849    8.6082272105    0.1559965146    0.1267762606
2.4690   1.6889740666    5.4009420988    8.6132657658    0.1559712730    0.1269078429
2.4700   1.6879447808    5.3985024395    8.6182160838    0.1559472307    0.1270381653
2.4710   1.6869119193    5.3960661830    8.6230781572    0.1559243917    0.1271672239
2.4720   1.6858755218    5.3936334049    8.6278519801    0.1559027596    0.1272950151
2.4730   1.6848356281    5.3912041807    8.6325375470    0.1558823381    0.1274215348
2.4740   1.6837922778    5.3887785854    8.6371348531    0.1558631311    0.1275467793
2.4750   1.6827455106    5.3863566939    8.6416438945    0.1558451420    0.1276707448
2.4760   1.6816953660    5.3839385807    8.6460646679    0.1558283747    0.1277934276
2.4770   1.6806418836    5.3815243200    8.6503971710    0.1558128326    0.1279148237
2.4780   1.6795851030    5.3791139859    8.6546414018    0.1557985193    0.1280349295
2.4790   1.6785250636    5.3767076519    8.6587973592    0.1557854384    0.1281537411
2.4800   1.6774618049    5.3743053914    8.6628650430    0.1557735935    0.1282712548
2.4810   1.6763953664    5.3719072775    8.6668444534    0.1557629879    0.1283874669
2.4820   1.6753257875    5.3695133830    8.6707355913    0.1557536251    0.1285023736
2.4830   1.6742531075    5.3671237804    8.6745384585    0.1557455086    0.1286159712
2.4840   1.6731773657    5.3647385420    8.6782530573    0.1557386418    0.1287282559
2.4850   1.6720986016    5.3623577396    8.6818793906    0.1557330280    0.1288392240
2.4860   1.6710168543    5.3599814449    8.6854174621    0.1557286705    0.1289488719
2.4870   1.6699321630    5.3576097292    8.6888672762    0.1557255726    0.1290571959
2.4880   1.6688445670    5.3552426637    8.6922288377    0.1557237376    0.1291641923
2.4890   1.6677541055    5.3528803190    8.6955021522    0.1557231688    0.1292698573
2.4900   1.6666608175    5.3505227658    8.6986872260    0.1557238693    0.1293741874
2.4910   1.6655647422    5.3481700741    8.7017840658    0.1557258424    0.1294771790
2.4920   1.6644659185    5.3458223140    8.7047926791    0.1557290910    0.1295788283
2.4930   1.6633643856    5.3434795551    8.7077130740    0.1557336185    0.1296791318
2.4940   1.6622601823    5.3411418667    8.7105452592    0.1557394277    0.1297780858
2.4950   1.6611533476    5.3388093180    8.7132892438    0.1557465219    0.1298756868
2.4960   1.6600439204    5.3364819776    8.7159450378    0.1557549039    0.1299719312
2.4970   1.6589319396    5.3341599142    8.7185126516    0.1557645768    0.1300668153
2.4980   1.6578174440    5.3318431958    8.7209920962    0.1557755435    0.1301603357
2.4990   1.6567004724    5.3295318906    8.7233833833    0.1557878069    0.1302524888
2.5000   1.6555810634    5.3272260661    8.7256865251    0.1558013699    0.1303432711
2.5010   1.6544592559    5.3249257897    8.7279015342    0.1558162354    0.1304326790
2.5020   1.6533350885    5.3226311285    8.7300284241    0.1558324061    0.1305207090
2.5030   1.6522085997    5.3203421494    8.7320672085    0.1558498848    0.1306073576
2.5040   1.6510798282    5.3180589188    8.7340179020    0.1558686744    0.1306926214
2.5050   1.6499488126    5.3157815031    8.7358805195    0.1558887774    0.1307764969
2.5060   1.6488155912    5.3135099681    8.7376550765    0.1559101966    0.1308589807
2.5070   1.6476802027    5.3112443797    8.7393415892    0.1559329346    0.1309400692
2.5080   1.6465426853    5.3089848032    8.7409400741    0.1559569940    0.1310197591
2.5090   1.6454030775    5.3067313037    8.7424505484    0.1559823774    0.1310980470
2.5100   1.6442614176    5.3044839462    8.7438730297    0.1560090874    0.1311749294
2.5110   1.6431177439    5.3022427952    8.7452075364    0.1560371264    0.1312504030
2.5120   1.6419720947    5.3000079150    8.7464540870    0.1560664968    0.1313244645
2.5130   1.6408245081    5.2977793697    8.7476127009    0.1560972013    0.1313971104
2.5140   1.6396750224    5.2955572229    8.7486833978    0.1561292421    0.1314683375
2.5150   1.6385236756    5.2933415383    8.7496661981    0.1561626215    0.1315381424
2.5160   1.6373705059    5.2911323790    8.7505611225    0.1561973421    0.1316065218
2.5170   1.6362155512    5.2889298079    8.7513681922    0.1562334059    0.1316734724
2.5180   1.6350588496    5.2867338876    8.7520874292    0.1562708153    0.1317389911
2.5190   1.6339004391    5.2845446807    8.7527188558    0.1563095726    0.1318030744
2.5200   1.6327403575    5.2823622491    8.7532624947    0.1563496798    0.1318657192
2.5210   1.6315786427    5.2801866547    8.7537183692    0.1563911391    0.1319269223
2.5220   1.6304153325    5.2780179591    8.7540865033    0.1564339527    0.1319866804
2.5230   1.6292504647    5.2758562235    8.7543669211    0.1564781227    0.1320449904
2.5240   1.6280840772    5.2737015090    8.7545596475    0.1565236510    0.1321018492
2.5250   1.6269162074    5.2715538763    8.7546647078    0.1565705396    0.1321572534
2.5260   1.6257468932    5.2694133859    8.7546821278    0.1566187906    0.1322112002
2.5270   1.6245761720    5.2672800979    8.7546119336    0.1566684058    0.1322636862
2.5280   1.6234040815    5.2651540724    8.7544541522    0.1567193871    0.1323147085
2.5290   1.6222306593    5.2630353690    8.7542088106    0.1567717365    0.1323642639
2.5300   1.6210559426    5.2609240470    8.7538759366    0.1568254556    0.1324123494
2.5310   1.6198799691    5.2588201657    8.7534555585    0.1568805463    0.1324589620
2.5320   1.6187027761    5.2567237837    8.7529477049    0.1569370104    0.1325040987
2.5330   1.6175244009    5.2546349598    8.7523524049    0.1569948494    0.1325477564
2.5340   1.6163448808    5.2525537522    8.7516696883    0.1570540651    0.1325899321
2.5350   1.6151642531    5.2504802190    8.7508995851    0.1571146591    0.1326306230
2.5360   1.6139825549    5.2484144179    8.7500421259    0.1571766329    0.1326698261
2.5370   1.6127998236    5.2463564065    8.7490973419    0.1572399882    0.1327075385
2.5380   1.6116160961    5.2443062420    8.7480652645    0.1573047263    0.1327437572
2.5390   1.6104314095    5.2422639814    8.7469459259    0.1573708488    0.1327784795
2.5400   1.6092458010    5.2402296814    8.7457393584    0.1574383571    0.1328117024
2.5410   1.6080593074    5.2382033984    8.7444455953    0.1575072526    0.1328434231
2.5420   1.6068719656    5.2361851886    8.7430646701    0.1575775366    0.1328736389
2.5430   1.6056838128    5.2341751079    8.7415966163    0.1576492104    0.1329023469
2.5440   1.6044948856    5.2321732120    8.7400414686    0.1577222753    0.1329295444
2.5450   1.6033052208    5.2301795562    8.7383992618    0.1577967325    0.1329552286
2.5460   1.6021148553    5.2281941956    8.7366700315    0.1578725831    0.1329793969
2.5470   1.6009238258    5.2262171852    8.7348538134    0.1579498284    0.1330020464
2.5480   1.5997321689    5.2242485794    8.7329506440    0.1580284694    0.1330231747
2.5490   1.5985399212    5.2222884326    8.7309605600    0.1581085071    0.1330427789
2.5500   1.5973471194    5.2203367989    8.7288835989    0.1581899426    0.1330608566
2.5510   1.5961537999    5.2183937320    8.7267197983    0.1582727769    0.1330774051
2.5520   1.5949599994    5.2164592855    8.7244691967    0.1583570108    0.1330924217
2.5530   1.5937657541    5.2145335126    8.7221318329    0.1584426454    0.1331059041
2.5540   1.5925711006    5.2126164664    8.7197077460    0.1585296813    0.1331178496
2.5550   1.5913760752    5.2107081995    8.7171969759    0.1586181194    0.1331282558
2.5560   1.5901807141    5.2088087645    8.7145995629    0.1587079605    0.1331371202
2.5570   1.5889850537    5.2069182136    8.7119155478    0.1587992054    0.1331444404
2.5580   1.5877891303    5.2050365986    8.7091449717    0.1588918545    0.1331502138
2.5590   1.5865929798    5.2031639714    8.7062878766    0.1589859087    0.1331544383
2.5600   1.5853966386    5.2013003833    8.7033443046    0.1590813684    0.1331571112
2.5610   1.5842001427    5.1994458854    8.7003142986    0.1591782343    0.1331582305
2.5620   1.5830035281    5.1976005288    8.6971979018    0.1592765068    0.1331577936
2.5630   1.5818068309    5.1957643639    8.6939951581    0.1593761863    0.1331557984
2.5640   1.5806100869    5.1939374413    8.6907061118    0.1594772734    0.1331522426
2.5650   1.5794133321    5.1921198110    8.6873308077    0.1595797683    0.1331471240
2.5660   1.5782166024    5.1903115228    8.6838692913    0.1596836714    0.1331404403
2.5670   1.5770199335    5.1885126264    8.6803216083    0.1597889829    0.1331321894
2.5680   1.5758233613    5.1867231711    8.6766878052    0.1598957031    0.1331223692
2.5690   1.5746269215    5.1849432059    8.6729679290    0.1600038321    0.1331109775
2.5700   1.5734306497    5.1831727797    8.6691620272    0.1601133702    0.1330980123
2.5710   1.5722345816    5.1814119410    8.6652701477    0.1602243173    0.1330834715
2.5720   1.5710387528    5.1796607382    8.6612923392    0.1603366736    0.1330673532
2.5730   1.5698431988    5.1779192191    8.6572286507    0.1604504391    0.1330496552
2.5740   1.5686479552    5.1761874316    8.6530791319    0.1605656136    0.1330303756
2.5750   1.5674530573    5.1744654231    8.6488438331    0.1606821972    0.1330095126
2.5760   1.5662585406    5.1727532410    8.6445228050    0.1608001896    0.1329870642
2.5770   1.5650644405    5.1710509322    8.6401160990    0.1609195908    0.1329630286
2.5780   1.5638707922    5.1693585434    8.6356237670    0.1610404004    0.1329374039
2.5790   1.5626776311    5.1676761210    8.6310458614    0.1611626182    0.1329101883
2.5800   1.5614849924    5.1660037113    8.6263824353    0.1612862438    0.1328813801
2.5810   1.5602929112    5.1643413602    8.6216335424    0.1614112769    0.1328509775
2.5820   1.5591014227    5.1626891133    8.6167992369    0.1615377171    0.1328189788
2.5830   1.5579105620    5.1610470161    8.6118795736    0.1616655639    0.1327853824
2.5840   1.5567203641    5.1594151136    8.6068746079    0.1617948168    0.1327501866
2.5850   1.5555308640    5.1577934509    8.6017843959    0.1619254752    0.1327133898
2.5860   1.5543420968    5.1561820724    8.5966089942    0.1620575385    0.1326749905
2.5870   1.5531540972    5.1545810226    8.5913484600    0.1621910061    0.1326349871
2.5880   1.5519669001    5.1529903456    8.5860028513    0.1623258772    0.1325933782
2.5890   1.5507805405    5.1514100851    8.5805722264    0.1624621510    0.1325501622
2.5900   1.5495950529    5.1498402848    8.5750566444    0.1625998269    0.1325053377
2.5910   1.5484104722    5.1482809879    8.5694561653    0.1627389038    0.1324589034
2.5920   1.5472268331    5.1467322376    8.5637708493    0.1628793809    0.1324108579
2.5930   1.5460441701    5.1451940765    8.5580007575    0.1630212573    0.1323611999
2.5940   1.5448625179    5.1436665471    8.5521459515    0.1631645319    0.1323099281
2.5950   1.5436819110    5.1421496918    8.5462064938    0.1633092037    0.1322570413
2.5960   1.5425023839    5.1406435526    8.5401824474    0.1634552716    0.1322025382
2.5970   1.5413239710    5.1391481710    8.5340738760    0.1636027344    0.1321464177
2.5980   1.5401467068    5.1376635887    8.5278808439    0.1637515909    0.1320886787
2.5990   1.5389706255    5.1361898467    8.5216034162    0.1639018399    0.1320293201
2.6000   1.5377957616    5.1347269860    8.5152416587    0.1640534800    0.1319683408
2.6010   1.5366221492    5.1332750472    8.5087956378    0.1642065098    0.1319057398
2.6020   1.5354498225    5.1318340708    8.5022654208    0.1643609281    0.1318415162
2.6030   1.5342788158    5.1304040969    8.4956510754    0.1645167332    0.1317756689
2.6040   1.5331091632    5.1289851653    8.4889526703    0.1646739238    0.1317081972
2.6050   1.5319408987    5.1275773155    8.4821702749    0.1648324982    0.1316391001
2.6060   1.5307740563    5.1261805870    8.4753039592    0.1649924547    0.1315683769
2.6070   1.5296086701    5.1247950188    8.4683537940    0.1651537919    0.1314960268
2.6080   1.5284447739    5.1234206496    8.4613198508    0.1653165078    0.1314220490
2.6090   1.5272824017    5.1220575180    8.4542022021    0.1654806008    0.1313464429
2.6100   1.5261215873    5.1207056622    8.4470009209    0.1656460690    0.1312692078
2.6110   1.5249623644    5.1193651202    8.4397160811    0.1658129105    0.1311903430
2.6120   1.5238047668    5.1180359296    8.4323477573    0.1659811235    0.1311098482
2.6130   1.5226488283    5.1167181280    8.4248960250    0.1661507059    0.1310277226
2.6140   1.5214945823    5.1154117524    8.4173609604    0.1663216556    0.1309439659
2.6150   1.5203420626    5.1141168397    8.4097426406    0.1664939707    0.1308585777
2.6160   1.5191913027    5.1128334266    8.4020411434    0.1666676489    0.1307715574
2.6170   1.5180423360    5.1115615494    8.3942565476    0.1668426880    0.1306829048
2.6180   1.5168951960    5.1103012441    8.3863889326    0.1670190859    0.1305926196
2.6190   1.5157499162    5.1090525466    8.3784383789    0.1671968401    0.1305007016
2.6200   1.5146065298    5.1078154923    8.3704049675    0.1673759484    0.1304071504
2.6210   1.5134650702    5.1065901165    8.3622887807    0.1675564084    0.1303119660
2.6220   1.5123255706    5.1053764542    8.3540899014    0.1677382175    0.1302151482
2.6230   1.5111880643    5.1041745400    8.3458084134    0.1679213732    0.1301166969
2.6240   1.5100525842    5.1029844083    8.3374444013    0.1681058730    0.1300166121
2.6250   1.5089191637    5.1018060932    8.3289979508    0.1682917142    0.1299148939
2.6260   1.5077878356    5.1006396287    8.3204691485    0.1684788942    0.1298115423
2.6270   1.5066586331    5.0994850482    8.3118580816    0.1686674102    0.1297065574
2.6280   1.5055315890    5.0983423851    8.3031648386    0.1688572594    0.1295999393
2.6290   1.5044067362    5.0972116723    8.2943895088    0.1690484390    0.1294916883
2.6300   1.5032841077    5.0960929425    8.2855321823    0.1692409461    0.1293818046
2.6310   1.5021637361    5.0949862283    8.2765929504    0.1694347776    0.1292702886
2.6320   1.5010456543    5.0938915617    8.2675719051    0.1696299307    0.1291571405
2.6330   1.4999298948    5.0928089747    8.2584691397    0.1698264022    0.1290423608
2.6340   1.4988164905    5.0917384987    8.2492847480    0.1700241890    0.1289259498
2.6350   1.4977054737    5.0906801651    8.2400188254    0.1702232880    0.1288079082
2.6360   1.4965968771    5.0896340050    8.2306714677    0.1704236958    0.1286882365
2.6370   1.4954907332    5.0886000489    8.2212427721    0.1706254093    0.1285669352
2.6380   1.4943870742    5.0875783274    8.2117328368    0.1708284250    0.1284440050
2.6390   1.4932859328    5.0865688706    8.2021417608    0.1710327395    0.1283194466
2.6400   1.4921873410    5.0855717083    8.1924696444    0.1712383495    0.1281932607
2.6410   1.4910913313    5.0845868701    8.1827165888    0.1714452513    0.1280654482
2.6420   1.4899979358    5.0836143853    8.1728826963    0.1716534414    0.1279360099
2.6430   1.4889071866    5.0826542828    8.1629680703    0.1718629163    0.1278049466
2.6440   1.4878191159    5.0817065913    8.1529728152    0.1720736721    0.1276722594
2.6450   1.4867337556    5.0807713391    8.1428970366    0.1722857052    0.1275379493
2.6460   1.4856511379    5.0798485545    8.1327408412    0.1724990117    0.1274020172
2.6470   1.4845712945    5.0789382651    8.1225043368    0.1727135879    0.1272644643
2.6480   1.4834942574    5.0780404984    8.1121876322    0.1729294298    0.1271252919
2.6490   1.4824200583    5.0771552816    8.1017908375    0.1731465335    0.1269845010
2.6500   1.4813487291    5.0762826417    8.0913140639    0.1733648948    0.1268420930
2.6510   1.4802803014    5.0754226051    8.0807574238    0.1735845098    0.1266980691
2.6520   1.4792148069    5.0745751982    8.0701210307    0.1738053744    0.1265524308
2.6530   1.4781522771    5.0737404469    8.0594049993    0.1740274842    0.1264051795
2.6540   1.4770927435    5.0729183770    8.0486094456    0.1742508352    0.1262563167
2.6550   1.4760362377    5.0721090138    8.0377344866    0.1744754229    0.1261058439
2.6560   1.4749827910    5.0713123823    8.0267802407    0.1747012430    0.1259537627
2.6570   1.4739324347    5.0705285073    8.0157468275    0.1749282911    0.1258000747
2.6580   1.4728852001    5.0697574132    8.0046343677    0.1751565627    0.1256447817
2.6590   1.4718411185    5.0689991242    7.9934429835    0.1753860534    0.1254878855
2.6600   1.4708002210    5.0682536641    7.9821727981    0.1756167584    0.1253293878
2.6610   1.4697625387    5.0675210563    7.9708239361    0.1758486732    0.1251692905
2.6620   1.4687281025    5.0668013241    7.9593965236    0.1760817930    0.1250075955
2.6630   1.4676969436    5.0660944904    7.9478906875    0.1763161132    0.1248443049
2.6640   1.4666690927    5.0654005777    7.9363065565    0.1765516288    0.1246794206
2.6650   1.4656445807    5.0647196082    7.9246442603    0.1767883351    0.1245129448
2.6660   1.4646234384    5.0640516038    7.9129039301    0.1770262270    0.1243448797
2.6670   1.4636056965    5.0633965863    7.9010856985    0.1772652996    0.1241752274
2.6680   1.4625913856    5.0627545767    7.8891896993    0.1775055479    0.1240039902
2.6690   1.4615805363    5.0621255961    7.8772160676    0.1777469667    0.1238311704
2.6700   1.4605731791    5.0615096652    7.8651649403    0.1779895510    0.1236567705
2.6710   1.4595693445    5.0609068042    7.8530364552    0.1782332954    0.1234807929
2.6720   1.4585690628    5.0603170330    7.8408307518    0.1784781948    0.1233032401
2.6730   1.4575723643    5.0597403714    7.8285479710    0.1787242437    0.1231241146
2.6740   1.4565792792    5.0591768386    7.8161882550    0.1789714369    0.1229434191
2.6750   1.4555898377    5.0586264537    7.8037517476    0.1792197688    0.1227611563
2.6760   1.4546040700    5.0580892352    7.7912385939    0.1794692340    0.1225773288
2.6770   1.4536220059    5.0575652016    7.7786489406    0.1797198269    0.1223919396
2.6780   1.4526436755    5.0570543707    7.7659829359    0.1799715420    0.1222049914
2.6790   1.4516691087    5.0565567603    7.7532407294    0.1802243735    0.1220164873
2.6800   1.4506983352    5.0560723876    7.7404224722    0.1804783158    0.1218264300
2.6810   1.4497313847    5.0556012696    7.7275283170    0.1807333630    0.1216348228
2.6820   1.4487682871    5.0551434229    7.7145584180    0.1809895093    0.1214416687
2.6830   1.4478090717    5.0546988638    7.7015129309    0.1812467489    0.1212469709
2.6840   1.4468537681    5.0542676083    7.6883920131    0.1815050758    0.1210507326
2.6850   1.4459024057    5.0538496719    7.6751958234    0.1817644839    0.1208529570
2.6860   1.4449550140    5.0534450699    7.6619245223    0.1820249674    0.1206536476
2.6870   1.4440116221    5.0530538172    7.6485782718    0.1822865199    0.1204528077
2.6880   1.4430722593    5.0526759283    7.6351572357    0.1825491354    0.1202504408
2.6890   1.4421369546    5.0523114174    7.6216615791    0.1828128076    0.1200465504
2.6900   1.4412057372    5.0519602983    7.6080914691    0.1830775303    0.1198411402
2.6910   1.4402786359    5.0516225846    7.5944470742    0.1833432972    0.1196342137
2.6920   1.4393556797    5.0512982894    7.5807285646    0.1836101017    0.1194257747
2.6930   1.4384368972    5.0509874254    7.5669361122    0.1838779376    0.1192158270
2.6940   1.4375223174    5.0506900050    7.5530698908    0.1841467983    0.1190043744
2.6950   1.4366119686    5.0504060403    7.5391300754    0.1844166772    0.1187914208
2.6960   1.4357058796    5.0501355431    7.5251168432    0.1846875678    0.1185769701
2.6970   1.4348040787    5.0498785245    7.5110303729    0.1849594633    0.1183610265
2.6980   1.4339065944    5.0496349956    7.4968708450    0.1852323571    0.1181435939
2.6990   1.4330134548    5.0494049669    7.4826384417    0.1855062425    0.1179246766
2.7000   1.4321246883    5.0491884487    7.4683333469    0.1857811125    0.1177042787
2.7010   1.4312403229    5.0489854508    7.4539557465    0.1860569603    0.1174824046
2.7020   1.4303603865    5.0487959826    7.4395058280    0.1863337790    0.1172590585
2.7030   1.4294849072    5.0486200534    7.4249837808    0.1866115615    0.1170342449
2.7040   1.4286139128    5.0484576718    7.4103897960    0.1868903010    0.1168079682
2.7050   1.4277474311    5.0483088461    7.3957240667    0.1871699901    0.1165802330
2.7060   1.4268854896    5.0481735843    7.3809867878    0.1874506220    0.1163510439
2.7070   1.4260281159    5.0480518941    7.3661781558    0.1877321892    0.1161204054
2.7080   1.4251753375    5.0479437825    7.3512983695    0.1880146846    0.1158883225
2.7090   1.4243271818    5.0478492565    7.3363476291    0.1882981010    0.1156547997
2.7100   1.4234836759    5.0477683225    7.3213261372    0.1885824308    0.1154198420
2.7110   1.4226448472    5.0477009864    7.3062340980    0.1888676668    0.1151834543
2.7120   1.4218107227    5.0476472540    7.2910717176    0.1891538015    0.1149456416
2.7130   1.4209813293    5.0476071306    7.2758392041    0.1894408273    0.1147064089
2.7140   1.4201566939    5.0475806209    7.2605367676    0.1897287368    0.1144657612
2.7150   1.4193368433    5.0475677295    7.2451646201    0.1900175223    0.1142237038
2.7160   1.4185218041    5.0475684605    7.2297229755    0.1903071761    0.1139802419
2.7170   1.4177116030    5.0475828175    7.2142120500    0.1905976906    0.1137353809
2.7180   1.4169062664    5.0476108038    7.1986320613    0.1908890580    0.1134891259
2.7190   1.4161058206    5.0476524223    7.1829832295    0.1911812704    0.1132414825
2.7200   1.4153102919    5.0477076755    7.1672657766    0.1914743201    0.1129924562
2.7210   1.4145197064    5.0477765654    7.1514799265    0.1917681991    0.1127420525
2.7220   1.4137340902    5.0478590937    7.1356259054    0.1920628995    0.1124902769
2.7230   1.4129534693    5.0479552617    7.1197039414    0.1923584133    0.1122371353
2.7240   1.4121778693    5.0480650702    7.1037142647    0.1926547324    0.1119826333
2.7250   1.4114073161    5.0481885197    7.0876571076    0.1929518486    0.1117267768
2.7260   1.4106418352    5.0483256101    7.0715327044    0.1932497540    0.1114695715
2.7270   1.4098814521    5.0484763410    7.0553412916    0.1935484402    0.1112110235
2.7280   1.4091261921    5.0486407117    7.0390831079    0.1938478991    0.1109511387
2.7290   1.4083760805    5.0488187210    7.0227583940    0.1941481223    0.1106899232
2.7300   1.4076311425    5.0490103671    7.0063673928    0.1944491015    0.1104273831
2.7310   1.4068914031    5.0492156480    6.9899103494    0.1947508284    0.1101635245
2.7320   1.4061568870    5.0494345611    6.9733875109    0.1950532944    0.1098983539
2.7330   1.4054276193    5.0496671036    6.9567991267    0.1953564912    0.1096318773
2.7340   1.4047036243    5.0499132722    6.9401454485    0.1956604102    0.1093641014
2.7350   1.4039849268    5.0501730629    6.9234267300    0.1959650429    0.1090950323
2.7360   1.4032715511    5.0504464716    6.9066432272    0.1962703806    0.1088246768
2.7370   1.4025635215    5.0507334936    6.8897951985    0.1965764146    0.1085530413
2.7380   1.4018608621    5.0510341240    6.8728829042    0.1968831364    0.1082801324
2.7390   1.4011635970    5.0513483570    6.8559066072    0.1971905372    0.1080059569
2.7400   1.4004717501    5.0516761868    6.8388665724    0.1974986081    0.1077305215
2.7410   1.3997853451    5.0520176070    6.8217630670    0.1978073404    0.1074538330
2.7420   1.3991044057    5.0523726106    6.8045963607    0.1981167251    0.1071758983
2.7430   1.3984289554    5.0527411905    6.7873667253    0.1984267535    0.1068967244
2.7440   1.3977590176    5.0531233389    6.7700744350    0.1987374165    0.1066163182
2.7450   1.3970946155    5.0535190476    6.7527197663    0.1990487051    0.1063346868
2.7460   1.3964357722    5.0539283080    6.7353029979    0.1993606103    0.1060518373
2.7470   1.3957825107    5.0543511110    6.7178244111    0.1996731231    0.1057677769
2.7480   1.3951348537    5.0547874470    6.7002842894    0.1999862343    0.1054825130
2.7490   1.3944928241    5.0552373061    6.6826829186    0.2002999348    0.1051960526
2.7500   1.3938564443    5.0557006778    6.6650205870    0.2006142154    0.1049084034
2.7510   1.3932257368    5.0561775512    6.6472975853    0.2009290668    0.1046195726
2.7520   1.3926007238    5.0566679150    6.6295142064    0.2012444798    0.1043295678
2.7530   1.3919814274    5.0571717573    6.6116707458    0.2015604452    0.1040383965
2.7540   1.3913678697    5.0576890658    6.5937675014    0.2018769534    0.1037460664
2.7550   1.3907600723    5.0582198278    6.5758047735    0.2021939953    0.1034525851
2.7560   1.3901580571    5.0587640301    6.5577828647    0.2025115613    0.1031579604
2.7570   1.3895618455    5.0593216589    6.5397020803    0.2028296420    0.1028622000
2.7580   1.3889714589    5.0598927002    6.5215627278    0.2031482279    0.1025653118
2.7590   1.3883869186    5.0604771392    6.5033651174    0.2034673096    0.1022673037
2.7600   1.3878082456    5.0610749609    6.4851095615    0.2037868773    0.1019681838
2.7610   1.3872354608    5.0616861497    6.4667963754    0.2041069217    0.1016679599
2.7620   1.3866685849    5.0623106896    6.4484258764    0.2044274329    0.1013666403
2.7630   1.3861076387    5.0629485639    6.4299983846    0.2047484015    0.1010642330
2.7640   1.3855526424    5.0635997558    6.4115142227    0.2050698176    0.1007607464
2.7650   1.3850036165    5.0642642477    6.3929737156    0.2053916716    0.1004561885
2.7660   1.3844605810    5.0649420217    6.3743771909    0.2057139537    0.1001505678
2.7670   1.3839235558    5.0656330592    6.3557249789    0.2060366542    0.0998438927
2.7680   1.3833925608    5.0663373413    6.3370174122    0.2063597631    0.0995361716
2.7690   1.3828676156    5.0670548487    6.3182548260    0.2066832708    0.0992274129
2.7700   1.3823487396    5.0677855613    6.2994375582    0.2070071672    0.0989176253
2.7710   1.3818359521    5.0685294588    6.2805659491    0.2073314425    0.0986068173
2.7720   1.3813292723    5.0692865202    6.2616403417    0.2076560868    0.0982949976
2.7730   1.3808287190    5.0700567242    6.2426610816    0.2079810901    0.0979821749
2.7740   1.3803343111    5.0708400489    6.2236285168    0.2083064425    0.0976683580
2.7750   1.3798460672    5.0716364719    6.2045429981    0.2086321338    0.0973535557
2.7760   1.3793640056    5.0724459702    6.1854048789    0.2089581541    0.0970377770
2.7770   1.3788881446    5.0732685206    6.1662145152    0.2092844933    0.0967210307
2.7780   1.3784185023    5.0741040991    6.1469722654    0.2096111414    0.0964033258
2.7790   1.3779550965    5.0749526813    6.1276784909    0.2099380881    0.0960846714
2.7800   1.3774979450    5.0758142424    6.1083335555    0.2102653234    0.0957650766
